date,product_name,qty,price,total_revenue
2023-09-09,Quinine 500mg,5,8.0,40.0
2023-09-09,Platelet Support,3,25.0,75.0
2023-09-09,Vitamin C,30,0.8,24.0
2023-09-09,Aspirin 325mg,4,0.8,3.2
2023-09-09,Amoxicillin 250mg,3,4.0,12.0
2023-09-09,Ciprofloxacin 500mg,4,5.5,22.0
2023-09-09,Chloramphenicol,3,6.0,18.0
2023-09-09,Vitamin B Complex,5,2.5,12.5
2023-09-10,Oseltamivir 75mg,18,12.0,216.0
2023-09-10,Paracetamol 500mg,53,1.5,79.5
2023-09-10,Cough Syrup,27,3.0,81.0
2023-09-10,Ibuprofen 200mg,45,1.0,45.0
2023-09-10,Artemether IV,5,15.0,75.0
2023-09-10,Quinine 500mg,14,8.0,112.0
2023-09-10,Platelet Support,15,25.0,375.0
2023-09-10,Vitamin C,21,0.8,16.8
2023-09-10,Aspirin 325mg,1,0.8,0.8
2023-09-10,Amoxicillin 250mg,1,4.0,4.0
2023-09-10,Ciprofloxacin 500mg,5,5.5,27.5
2023-09-10,Chloramphenicol,3,6.0,18.0
2023-09-10,Vitamin B Complex,3,2.5,7.5
2023-09-11,Oseltamivir 75mg,16,12.0,192.0
2023-09-11,Paracetamol 500mg,31,1.5,46.5
2023-09-11,Cough Syrup,34,3.0,102.0
2023-09-11,Ibuprofen 200mg,35,1.0,35.0
2023-09-11,Artemether IV,19,15.0,285.0
2023-09-11,Quinine 500mg,17,8.0,136.0
2023-09-11,Platelet Support,9,25.0,225.0
2023-09-11,Vitamin C,23,0.8,18.400000000000002
2023-09-11,Aspirin 325mg,4,0.8,3.2
2023-09-11,Ciprofloxacin 500mg,2,5.5,11.0
2023-09-11,Chloramphenicol,2,6.0,12.0
2023-09-11,Vitamin B Complex,3,2.5,7.5
2023-09-12,Oseltamivir 75mg,16,12.0,192.0
2023-09-12,Paracetamol 500mg,43,1.5,64.5
2023-09-12,Cough Syrup,28,3.0,84.0
2023-09-12,Ibuprofen 200mg,54,1.0,54.0
2023-09-12,Artemether IV,11,15.0,165.0
2023-09-12,Quinine 500mg,18,8.0,144.0
2023-09-12,Platelet Support,9,25.0,225.0
2023-09-12,Vitamin C,31,0.8,24.8
2023-09-12,Aspirin 325mg,3,0.8,2.4000000000000004
2023-09-12,Amoxicillin 250mg,1,4.0,4.0
2023-09-12,Ciprofloxacin 500mg,2,5.5,11.0
2023-09-12,Chloramphenicol,3,6.0,18.0
2023-09-12,Vitamin B Complex,4,2.5,10.0
2023-09-13,Oseltamivir 75mg,16,12.0,192.0
2023-09-13,Paracetamol 500mg,38,1.5,57.0
2023-09-13,Cough Syrup,34,3.0,102.0
2023-09-13,Ibuprofen 200mg,40,1.0,40.0
2023-09-13,Artemether IV,8,15.0,120.0
2023-09-13,Quinine 500mg,11,8.0,88.0
2023-09-13,Vitamin C,20,0.8,16.0
2023-09-13,Aspirin 325mg,4,0.8,3.2
2023-09-13,Amoxicillin 250mg,3,4.0,12.0
2023-09-13,Ciprofloxacin 500mg,2,5.5,11.0
2023-09-13,Chloramphenicol,3,6.0,18.0
2023-09-13,Vitamin B Complex,2,2.5,5.0
2023-09-13,Platelet Support,3,25.0,75.0
2023-09-14,Oseltamivir 75mg,9,12.0,108.0
2023-09-14,Paracetamol 500mg,38,1.5,57.0
2023-09-14,Cough Syrup,22,3.0,66.0
2023-09-14,Ibuprofen 200mg,52,1.0,52.0
2023-09-14,Artemether IV,12,15.0,180.0
2023-09-14,Quinine 500mg,12,8.0,96.0
2023-09-14,Vitamin C,16,0.8,12.8
2023-09-14,Aspirin 325mg,1,0.8,0.8
2023-09-14,Amoxicillin 250mg,2,4.0,8.0
2023-09-14,Ciprofloxacin 500mg,3,5.5,16.5
2023-09-14,Chloramphenicol,3,6.0,18.0
2023-09-14,Vitamin B Complex,3,2.5,7.5
2023-09-14,Platelet Support,1,25.0,25.0
2023-09-15,Oseltamivir 75mg,16,12.0,192.0
2023-09-15,Paracetamol 500mg,40,1.5,60.0
2023-09-15,Cough Syrup,32,3.0,96.0
2023-09-15,Ibuprofen 200mg,35,1.0,35.0
2023-09-15,Artemether IV,25,15.0,375.0
2023-09-15,Quinine 500mg,20,8.0,160.0
2023-09-15,Vitamin C,19,0.8,15.200000000000001
2023-09-15,Aspirin 325mg,4,0.8,3.2
2023-09-15,Amoxicillin 250mg,2,4.0,8.0
2023-09-15,Ciprofloxacin 500mg,3,5.5,16.5
2023-09-15,Vitamin B Complex,2,2.5,5.0
2023-09-15,Platelet Support,5,25.0,125.0
2023-09-16,Oseltamivir 75mg,26,12.0,312.0
2023-09-16,Paracetamol 500mg,52,1.5,78.0
2023-09-16,Cough Syrup,33,3.0,99.0
2023-09-16,Ibuprofen 200mg,55,1.0,55.0
2023-09-16,Artemether IV,15,15.0,225.0
2023-09-16,Quinine 500mg,20,8.0,160.0
2023-09-16,Vitamin C,32,0.8,25.6
2023-09-16,Aspirin 325mg,1,0.8,0.8
2023-09-16,Amoxicillin 250mg,4,4.0,16.0
2023-09-16,Ciprofloxacin 500mg,2,5.5,11.0
2023-09-16,Chloramphenicol,5,6.0,30.0
2023-09-16,Platelet Support,1,25.0,25.0
2023-09-17,Oseltamivir 75mg,19,12.0,228.0
2023-09-17,Paracetamol 500mg,50,1.5,75.0
2023-09-17,Cough Syrup,34,3.0,102.0
2023-09-17,Ibuprofen 200mg,52,1.0,52.0
2023-09-17,Artemether IV,9,15.0,135.0
2023-09-17,Quinine 500mg,20,8.0,160.0
2023-09-17,Vitamin C,17,0.8,13.600000000000001
2023-09-17,Aspirin 325mg,5,0.8,4.0
2023-09-17,Amoxicillin 250mg,7,4.0,28.0
2023-09-17,Ciprofloxacin 500mg,5,5.5,27.5
2023-09-17,Chloramphenicol,5,6.0,30.0
2023-09-17,Vitamin B Complex,3,2.5,7.5
2023-09-17,Platelet Support,2,25.0,50.0
2023-09-18,Oseltamivir 75mg,5,12.0,60.0
2023-09-18,Paracetamol 500mg,44,1.5,66.0
2023-09-18,Cough Syrup,32,3.0,96.0
2023-09-18,Ibuprofen 200mg,35,1.0,35.0
2023-09-18,Artemether IV,10,15.0,150.0
2023-09-18,Quinine 500mg,15,8.0,120.0
2023-09-18,Vitamin C,14,0.8,11.200000000000001
2023-09-18,Aspirin 325mg,1,0.8,0.8
2023-09-18,Amoxicillin 250mg,4,4.0,16.0
2023-09-18,Ciprofloxacin 500mg,4,5.5,22.0
2023-09-18,Chloramphenicol,8,6.0,48.0
2023-09-18,Vitamin B Complex,2,2.5,5.0
2023-09-18,Platelet Support,7,25.0,175.0
2023-09-19,Oseltamivir 75mg,19,12.0,228.0
2023-09-19,Paracetamol 500mg,30,1.5,45.0
2023-09-19,Cough Syrup,19,3.0,57.0
2023-09-19,Ibuprofen 200mg,40,1.0,40.0
2023-09-19,Artemether IV,19,15.0,285.0
2023-09-19,Quinine 500mg,18,8.0,144.0
2023-09-19,Vitamin C,18,0.8,14.4
2023-09-19,Aspirin 325mg,2,0.8,1.6
2023-09-19,Amoxicillin 250mg,1,4.0,4.0
2023-09-19,Ciprofloxacin 500mg,2,5.5,11.0
2023-09-19,Chloramphenicol,5,6.0,30.0
2023-09-19,Vitamin B Complex,3,2.5,7.5
2023-09-19,Platelet Support,1,25.0,25.0
2023-09-20,Oseltamivir 75mg,19,12.0,228.0
2023-09-20,Paracetamol 500mg,34,1.5,51.0
2023-09-20,Cough Syrup,34,3.0,102.0
2023-09-20,Ibuprofen 200mg,31,1.0,31.0
2023-09-20,Artemether IV,15,15.0,225.0
2023-09-20,Quinine 500mg,13,8.0,104.0
2023-09-20,Amoxicillin 250mg,8,4.0,32.0
2023-09-20,Chloramphenicol,8,6.0,48.0
2023-09-20,Ciprofloxacin 500mg,9,5.5,49.5
2023-09-20,Vitamin C,23,0.8,18.400000000000002
2023-09-20,Vitamin B Complex,3,2.5,7.5
2023-09-20,Platelet Support,3,25.0,75.0
2023-09-21,Oseltamivir 75mg,15,12.0,180.0
2023-09-21,Paracetamol 500mg,39,1.5,58.5
2023-09-21,Cough Syrup,19,3.0,57.0
2023-09-21,Ibuprofen 200mg,51,1.0,51.0
2023-09-21,Artemether IV,17,15.0,255.0
2023-09-21,Quinine 500mg,11,8.0,88.0
2023-09-21,Amoxicillin 250mg,9,4.0,36.0
2023-09-21,Chloramphenicol,10,6.0,60.0
2023-09-21,Ciprofloxacin 500mg,11,5.5,60.5
2023-09-21,Vitamin C,21,0.8,16.8
2023-09-21,Aspirin 325mg,2,0.8,1.6
2023-09-21,Vitamin B Complex,1,2.5,2.5
2023-09-21,Platelet Support,2,25.0,50.0
2023-09-22,Oseltamivir 75mg,16,12.0,192.0
2023-09-22,Paracetamol 500mg,64,1.5,96.0
2023-09-22,Cough Syrup,29,3.0,87.0
2023-09-22,Ibuprofen 200mg,50,1.0,50.0
2023-09-22,Artemether IV,14,15.0,210.0
2023-09-22,Quinine 500mg,15,8.0,120.0
2023-09-22,Vitamin C,16,0.8,12.8
2023-09-22,Aspirin 325mg,5,0.8,4.0
2023-09-22,Amoxicillin 250mg,4,4.0,16.0
2023-09-22,Ciprofloxacin 500mg,2,5.5,11.0
2023-09-22,Chloramphenicol,3,6.0,18.0
2023-09-22,Vitamin B Complex,5,2.5,12.5
2023-09-22,Platelet Support,3,25.0,75.0
2023-09-23,Oseltamivir 75mg,21,12.0,252.0
2023-09-23,Paracetamol 500mg,55,1.5,82.5
2023-09-23,Cough Syrup,40,3.0,120.0
2023-09-23,Ibuprofen 200mg,49,1.0,49.0
2023-09-23,Artemether IV,20,15.0,300.0
2023-09-23,Quinine 500mg,11,8.0,88.0
2023-09-23,Amoxicillin 250mg,19,4.0,76.0
2023-09-23,Chloramphenicol,8,6.0,48.0
2023-09-23,Ciprofloxacin 500mg,21,5.5,115.5
2023-09-23,Vitamin C,15,0.8,12.0
2023-09-23,Aspirin 325mg,5,0.8,4.0
2023-09-23,Platelet Support,1,25.0,25.0
2023-09-24,Oseltamivir 75mg,28,12.0,336.0
2023-09-24,Paracetamol 500mg,57,1.5,85.5
2023-09-24,Cough Syrup,34,3.0,102.0
2023-09-24,Ibuprofen 200mg,53,1.0,53.0
2023-09-24,Artemether IV,12,15.0,180.0
2023-09-24,Quinine 500mg,17,8.0,136.0
2023-09-24,Amoxicillin 250mg,24,4.0,96.0
2023-09-24,Chloramphenicol,14,6.0,84.0
2023-09-24,Ciprofloxacin 500mg,23,5.5,126.5
2023-09-24,Vitamin C,22,0.8,17.6
2023-09-24,Aspirin 325mg,2,0.8,1.6
2023-09-24,Vitamin B Complex,5,2.5,12.5
2023-09-24,Platelet Support,2,25.0,50.0
2023-09-25,Oseltamivir 75mg,13,12.0,156.0
2023-09-25,Paracetamol 500mg,65,1.5,97.5
2023-09-25,Cough Syrup,37,3.0,111.0
2023-09-25,Ibuprofen 200mg,39,1.0,39.0
2023-09-25,Artemether IV,8,15.0,120.0
2023-09-25,Quinine 500mg,14,8.0,112.0
2023-09-25,Amoxicillin 250mg,25,4.0,100.0
2023-09-25,Chloramphenicol,13,6.0,78.0
2023-09-25,Ciprofloxacin 500mg,24,5.5,132.0
2023-09-25,Vitamin C,17,0.8,13.600000000000001
2023-09-25,Aspirin 325mg,5,0.8,4.0
2023-09-25,Vitamin B Complex,3,2.5,7.5
2023-09-25,Platelet Support,3,25.0,75.0
2023-09-26,Oseltamivir 75mg,20,12.0,240.0
2023-09-26,Paracetamol 500mg,49,1.5,73.5
2023-09-26,Cough Syrup,54,3.0,162.0
2023-09-26,Ibuprofen 200mg,43,1.0,43.0
2023-09-26,Artemether IV,15,15.0,225.0
2023-09-26,Quinine 500mg,12,8.0,96.0
2023-09-26,Amoxicillin 250mg,24,4.0,96.0
2023-09-26,Chloramphenicol,12,6.0,72.0
2023-09-26,Ciprofloxacin 500mg,16,5.5,88.0
2023-09-26,Vitamin C,10,0.8,8.0
2023-09-26,Aspirin 325mg,1,0.8,0.8
2023-09-26,Vitamin B Complex,4,2.5,10.0
2023-09-27,Oseltamivir 75mg,19,12.0,228.0
2023-09-27,Paracetamol 500mg,76,1.5,114.0
2023-09-27,Cough Syrup,42,3.0,126.0
2023-09-27,Ibuprofen 200mg,45,1.0,45.0
2023-09-27,Artemether IV,7,15.0,105.0
2023-09-27,Quinine 500mg,20,8.0,160.0
2023-09-27,Amoxicillin 250mg,22,4.0,88.0
2023-09-27,Chloramphenicol,10,6.0,60.0
2023-09-27,Ciprofloxacin 500mg,26,5.5,143.0
2023-09-27,Vitamin C,22,0.8,17.6
2023-09-27,Aspirin 325mg,3,0.8,2.4000000000000004
2023-09-27,Vitamin B Complex,7,2.5,17.5
2023-09-27,Platelet Support,6,25.0,150.0
2023-09-28,Oseltamivir 75mg,31,12.0,372.0
2023-09-28,Paracetamol 500mg,75,1.5,112.5
2023-09-28,Cough Syrup,54,3.0,162.0
2023-09-28,Ibuprofen 200mg,58,1.0,58.0
2023-09-28,Vitamin C,21,0.8,16.8
2023-09-28,Artemether IV,20,15.0,300.0
2023-09-28,Quinine 500mg,19,8.0,152.0
2023-09-28,Platelet Support,5,25.0,125.0
2023-09-28,Amoxicillin 250mg,32,4.0,128.0
2023-09-28,Chloramphenicol,10,6.0,60.0
2023-09-28,Ciprofloxacin 500mg,27,5.5,148.5
2023-09-28,Aspirin 325mg,2,0.8,1.6
2023-09-28,Vitamin B Complex,5,2.5,12.5
2023-09-29,Oseltamivir 75mg,32,12.0,384.0
2023-09-29,Paracetamol 500mg,64,1.5,96.0
2023-09-29,Cough Syrup,53,3.0,159.0
2023-09-29,Ibuprofen 200mg,42,1.0,42.0
2023-09-29,Vitamin C,24,0.8,19.200000000000003
2023-09-29,Artemether IV,14,15.0,210.0
2023-09-29,Quinine 500mg,18,8.0,144.0
2023-09-29,Amoxicillin 250mg,18,4.0,72.0
2023-09-29,Chloramphenicol,10,6.0,60.0
2023-09-29,Ciprofloxacin 500mg,20,5.5,110.0
2023-09-29,Aspirin 325mg,1,0.8,0.8
2023-09-29,Vitamin B Complex,4,2.5,10.0
2023-09-29,Platelet Support,3,25.0,75.0
2023-09-30,Oseltamivir 75mg,20,12.0,240.0
2023-09-30,Paracetamol 500mg,80,1.5,120.0
2023-09-30,Cough Syrup,54,3.0,162.0
2023-09-30,Ibuprofen 200mg,38,1.0,38.0
2023-09-30,Vitamin C,36,0.8,28.8
2023-09-30,Artemether IV,16,15.0,240.0
2023-09-30,Quinine 500mg,24,8.0,192.0
2023-09-30,Platelet Support,11,25.0,275.0
2023-09-30,Amoxicillin 250mg,22,4.0,88.0
2023-09-30,Chloramphenicol,8,6.0,48.0
2023-09-30,Ciprofloxacin 500mg,24,5.5,132.0
2023-09-30,Aspirin 325mg,2,0.8,1.6
2023-09-30,Vitamin B Complex,2,2.5,5.0
2023-10-01,Oseltamivir 75mg,20,12.0,240.0
2023-10-01,Paracetamol 500mg,97,1.5,145.5
2023-10-01,Cough Syrup,50,3.0,150.0
2023-10-01,Ibuprofen 200mg,49,1.0,49.0
2023-10-01,Vitamin C,25,0.8,20.0
2023-10-01,Artemether IV,14,15.0,210.0
2023-10-01,Quinine 500mg,15,8.0,120.0
2023-10-01,Platelet Support,7,25.0,175.0
2023-10-01,Amoxicillin 250mg,24,4.0,96.0
2023-10-01,Chloramphenicol,10,6.0,60.0
2023-10-01,Ciprofloxacin 500mg,26,5.5,143.0
2023-10-01,Aspirin 325mg,4,0.8,3.2
2023-10-01,Vitamin B Complex,6,2.5,15.0
2023-10-02,Oseltamivir 75mg,26,12.0,312.0
2023-10-02,Paracetamol 500mg,75,1.5,112.5
2023-10-02,Cough Syrup,51,3.0,153.0
2023-10-02,Ibuprofen 200mg,63,1.0,63.0
2023-10-02,Vitamin C,31,0.8,24.8
2023-10-02,Artemether IV,9,15.0,135.0
2023-10-02,Quinine 500mg,15,8.0,120.0
2023-10-02,Platelet Support,7,25.0,175.0
2023-10-02,Amoxicillin 250mg,16,4.0,64.0
2023-10-02,Chloramphenicol,10,6.0,60.0
2023-10-02,Ciprofloxacin 500mg,25,5.5,137.5
2023-10-02,Aspirin 325mg,2,0.8,1.6
2023-10-02,Vitamin B Complex,2,2.5,5.0
2023-10-03,Oseltamivir 75mg,19,12.0,228.0
2023-10-03,Paracetamol 500mg,67,1.5,100.5
2023-10-03,Cough Syrup,40,3.0,120.0
2023-10-03,Ibuprofen 200mg,52,1.0,52.0
2023-10-03,Vitamin C,32,0.8,25.6
2023-10-03,Artemether IV,24,15.0,360.0
2023-10-03,Quinine 500mg,20,8.0,160.0
2023-10-03,Platelet Support,15,25.0,375.0
2023-10-03,Amoxicillin 250mg,13,4.0,52.0
2023-10-03,Ciprofloxacin 500mg,18,5.5,99.0
2023-10-03,Aspirin 325mg,4,0.8,3.2
2023-10-03,Chloramphenicol,3,6.0,18.0
2023-10-03,Vitamin B Complex,1,2.5,2.5
2023-10-04,Oseltamivir 75mg,17,12.0,204.0
2023-10-04,Paracetamol 500mg,57,1.5,85.5
2023-10-04,Cough Syrup,38,3.0,114.0
2023-10-04,Ibuprofen 200mg,50,1.0,50.0
2023-10-04,Vitamin C,30,0.8,24.0
2023-10-04,Artemether IV,9,15.0,135.0
2023-10-04,Quinine 500mg,19,8.0,152.0
2023-10-04,Platelet Support,9,25.0,225.0
2023-10-04,Amoxicillin 250mg,22,4.0,88.0
2023-10-04,Chloramphenicol,10,6.0,60.0
2023-10-04,Ciprofloxacin 500mg,22,5.5,121.0
2023-10-04,Aspirin 325mg,2,0.8,1.6
2023-10-04,Vitamin B Complex,6,2.5,15.0
2023-10-05,Oseltamivir 75mg,21,12.0,252.0
2023-10-05,Paracetamol 500mg,67,1.5,100.5
2023-10-05,Cough Syrup,40,3.0,120.0
2023-10-05,Ibuprofen 200mg,35,1.0,35.0
2023-10-05,Vitamin C,18,0.8,14.4
2023-10-05,Artemether IV,17,15.0,255.0
2023-10-05,Quinine 500mg,9,8.0,72.0
2023-10-05,Platelet Support,14,25.0,350.0
2023-10-05,Amoxicillin 250mg,19,4.0,76.0
2023-10-05,Chloramphenicol,8,6.0,48.0
2023-10-05,Ciprofloxacin 500mg,14,5.5,77.0
2023-10-05,Aspirin 325mg,1,0.8,0.8
2023-10-05,Vitamin B Complex,3,2.5,7.5
2023-10-06,Oseltamivir 75mg,13,12.0,156.0
2023-10-06,Paracetamol 500mg,59,1.5,88.5
2023-10-06,Cough Syrup,34,3.0,102.0
2023-10-06,Ibuprofen 200mg,59,1.0,59.0
2023-10-06,Vitamin C,33,0.8,26.400000000000002
2023-10-06,Artemether IV,14,15.0,210.0
2023-10-06,Quinine 500mg,16,8.0,128.0
2023-10-06,Platelet Support,11,25.0,275.0
2023-10-06,Amoxicillin 250mg,18,4.0,72.0
2023-10-06,Chloramphenicol,8,6.0,48.0
2023-10-06,Ciprofloxacin 500mg,20,5.5,110.0
2023-10-06,Aspirin 325mg,2,0.8,1.6
2023-10-06,Vitamin B Complex,4,2.5,10.0
2023-10-07,Oseltamivir 75mg,22,12.0,264.0
2023-10-07,Paracetamol 500mg,74,1.5,111.0
2023-10-07,Cough Syrup,33,3.0,99.0
2023-10-07,Ibuprofen 200mg,39,1.0,39.0
2023-10-07,Vitamin C,26,0.8,20.8
2023-10-07,Artemether IV,20,15.0,300.0
2023-10-07,Quinine 500mg,18,8.0,144.0
2023-10-07,Platelet Support,16,25.0,400.0
2023-10-07,Amoxicillin 250mg,22,4.0,88.0
2023-10-07,Chloramphenicol,11,6.0,66.0
2023-10-07,Ciprofloxacin 500mg,21,5.5,115.5
2023-10-07,Aspirin 325mg,1,0.8,0.8
2023-10-07,Vitamin B Complex,3,2.5,7.5
2023-10-08,Oseltamivir 75mg,20,12.0,240.0
2023-10-08,Paracetamol 500mg,76,1.5,114.0
2023-10-08,Cough Syrup,42,3.0,126.0
2023-10-08,Ibuprofen 200mg,49,1.0,49.0
2023-10-08,Vitamin C,26,0.8,20.8
2023-10-08,Artemether IV,12,15.0,180.0
2023-10-08,Quinine 500mg,13,8.0,104.0
2023-10-08,Platelet Support,17,25.0,425.0
2023-10-08,Amoxicillin 250mg,17,4.0,68.0
2023-10-08,Ciprofloxacin 500mg,14,5.5,77.0
2023-10-08,Aspirin 325mg,2,0.8,1.6
2023-10-08,Chloramphenicol,1,6.0,6.0
2023-10-08,Vitamin B Complex,4,2.5,10.0
2023-10-09,Oseltamivir 75mg,25,12.0,300.0
2023-10-09,Paracetamol 500mg,80,1.5,120.0
2023-10-09,Cough Syrup,41,3.0,123.0
2023-10-09,Ibuprofen 200mg,51,1.0,51.0
2023-10-09,Vitamin C,30,0.8,24.0
2023-10-09,Artemether IV,19,15.0,285.0
2023-10-09,Quinine 500mg,14,8.0,112.0
2023-10-09,Platelet Support,18,25.0,450.0
2023-10-09,Amoxicillin 250mg,19,4.0,76.0
2023-10-09,Ciprofloxacin 500mg,15,5.5,82.5
2023-10-09,Aspirin 325mg,3,0.8,2.4000000000000004
2023-10-09,Chloramphenicol,3,6.0,18.0
2023-10-09,Vitamin B Complex,3,2.5,7.5
2023-10-10,Oseltamivir 75mg,28,12.0,336.0
2023-10-10,Paracetamol 500mg,65,1.5,97.5
2023-10-10,Cough Syrup,44,3.0,132.0
2023-10-10,Ibuprofen 200mg,63,1.0,63.0
2023-10-10,Vitamin C,39,0.8,31.200000000000003
2023-10-10,Artemether IV,10,15.0,150.0
2023-10-10,Quinine 500mg,17,8.0,136.0
2023-10-10,Platelet Support,16,25.0,400.0
2023-10-10,Amoxicillin 250mg,29,4.0,116.0
2023-10-10,Chloramphenicol,10,6.0,60.0
2023-10-10,Ciprofloxacin 500mg,24,5.5,132.0
2023-10-10,Aspirin 325mg,1,0.8,0.8
2023-10-10,Vitamin B Complex,5,2.5,12.5
2023-10-11,Oseltamivir 75mg,21,12.0,252.0
2023-10-11,Paracetamol 500mg,65,1.5,97.5
2023-10-11,Cough Syrup,42,3.0,126.0
2023-10-11,Ibuprofen 200mg,65,1.0,65.0
2023-10-11,Vitamin C,36,0.8,28.8
2023-10-11,Artemether IV,15,15.0,225.0
2023-10-11,Quinine 500mg,14,8.0,112.0
2023-10-11,Platelet Support,23,25.0,575.0
2023-10-11,Amoxicillin 250mg,14,4.0,56.0
2023-10-11,Chloramphenicol,10,6.0,60.0
2023-10-11,Ciprofloxacin 500mg,22,5.5,121.0
2023-10-11,Aspirin 325mg,4,0.8,3.2
2023-10-11,Vitamin B Complex,6,2.5,15.0
2023-10-12,Oseltamivir 75mg,24,12.0,288.0
2023-10-12,Paracetamol 500mg,78,1.5,117.0
2023-10-12,Cough Syrup,59,3.0,177.0
2023-10-12,Ibuprofen 200mg,63,1.0,63.0
2023-10-12,Vitamin C,34,0.8,27.200000000000003
2023-10-12,Artemether IV,13,15.0,195.0
2023-10-12,Quinine 500mg,18,8.0,144.0
2023-10-12,Platelet Support,20,25.0,500.0
2023-10-12,Amoxicillin 250mg,32,4.0,128.0
2023-10-12,Chloramphenicol,8,6.0,48.0
2023-10-12,Ciprofloxacin 500mg,14,5.5,77.0
2023-10-12,Aspirin 325mg,2,0.8,1.6
2023-10-12,Vitamin B Complex,2,2.5,5.0
2023-10-13,Oseltamivir 75mg,25,12.0,300.0
2023-10-13,Paracetamol 500mg,72,1.5,108.0
2023-10-13,Cough Syrup,40,3.0,120.0
2023-10-13,Ibuprofen 200mg,59,1.0,59.0
2023-10-13,Vitamin C,31,0.8,24.8
2023-10-13,Artemether IV,19,15.0,285.0
2023-10-13,Quinine 500mg,18,8.0,144.0
2023-10-13,Platelet Support,15,25.0,375.0
2023-10-13,Amoxicillin 250mg,15,4.0,60.0
2023-10-13,Chloramphenicol,6,6.0,36.0
2023-10-13,Ciprofloxacin 500mg,16,5.5,88.0
2023-10-13,Aspirin 325mg,2,0.8,1.6
2023-10-13,Vitamin B Complex,3,2.5,7.5
2023-10-14,Oseltamivir 75mg,18,12.0,216.0
2023-10-14,Paracetamol 500mg,69,1.5,103.5
2023-10-14,Cough Syrup,51,3.0,153.0
2023-10-14,Ibuprofen 200mg,61,1.0,61.0
2023-10-14,Artemether IV,20,15.0,300.0
2023-10-14,Quinine 500mg,15,8.0,120.0
2023-10-14,Platelet Support,21,25.0,525.0
2023-10-14,Vitamin C,33,0.8,26.400000000000002
2023-10-14,Amoxicillin 250mg,16,4.0,64.0
2023-10-14,Chloramphenicol,9,6.0,54.0
2023-10-14,Ciprofloxacin 500mg,23,5.5,126.5
2023-10-14,Aspirin 325mg,2,0.8,1.6
2023-10-14,Vitamin B Complex,4,2.5,10.0
2023-10-15,Oseltamivir 75mg,16,12.0,192.0
2023-10-15,Paracetamol 500mg,72,1.5,108.0
2023-10-15,Cough Syrup,46,3.0,138.0
2023-10-15,Ibuprofen 200mg,70,1.0,70.0
2023-10-15,Artemether IV,22,15.0,330.0
2023-10-15,Quinine 500mg,18,8.0,144.0
2023-10-15,Platelet Support,10,25.0,250.0
2023-10-15,Vitamin C,30,0.8,24.0
2023-10-15,Amoxicillin 250mg,11,4.0,44.0
2023-10-15,Ciprofloxacin 500mg,17,5.5,93.5
2023-10-15,Aspirin 325mg,4,0.8,3.2
2023-10-15,Chloramphenicol,4,6.0,24.0
2023-10-15,Vitamin B Complex,2,2.5,5.0
2023-10-16,Oseltamivir 75mg,18,12.0,216.0
2023-10-16,Paracetamol 500mg,65,1.5,97.5
2023-10-16,Cough Syrup,34,3.0,102.0
2023-10-16,Ibuprofen 200mg,47,1.0,47.0
2023-10-16,Artemether IV,17,15.0,255.0
2023-10-16,Quinine 500mg,13,8.0,104.0
2023-10-16,Platelet Support,18,25.0,450.0
2023-10-16,Vitamin C,29,0.8,23.200000000000003
2023-10-16,Amoxicillin 250mg,19,4.0,76.0
2023-10-16,Chloramphenicol,8,6.0,48.0
2023-10-16,Ciprofloxacin 500mg,16,5.5,88.0
2023-10-16,Aspirin 325mg,4,0.8,3.2
2023-10-16,Vitamin B Complex,2,2.5,5.0
2023-10-17,Oseltamivir 75mg,17,12.0,204.0
2023-10-17,Paracetamol 500mg,58,1.5,87.0
2023-10-17,Cough Syrup,35,3.0,105.0
2023-10-17,Ibuprofen 200mg,47,1.0,47.0
2023-10-17,Artemether IV,18,15.0,270.0
2023-10-17,Quinine 500mg,15,8.0,120.0
2023-10-17,Platelet Support,15,25.0,375.0
2023-10-17,Vitamin C,27,0.8,21.6
2023-10-17,Amoxicillin 250mg,25,4.0,100.0
2023-10-17,Chloramphenicol,13,6.0,78.0
2023-10-17,Ciprofloxacin 500mg,22,5.5,121.0
2023-10-17,Aspirin 325mg,4,0.8,3.2
2023-10-17,Vitamin B Complex,2,2.5,5.0
2023-10-18,Oseltamivir 75mg,22,12.0,264.0
2023-10-18,Paracetamol 500mg,64,1.5,96.0
2023-10-18,Cough Syrup,34,3.0,102.0
2023-10-18,Ibuprofen 200mg,64,1.0,64.0
2023-10-18,Artemether IV,17,15.0,255.0
2023-10-18,Quinine 500mg,15,8.0,120.0
2023-10-18,Platelet Support,8,25.0,200.0
2023-10-18,Vitamin C,25,0.8,20.0
2023-10-18,Amoxicillin 250mg,22,4.0,88.0
2023-10-18,Chloramphenicol,10,6.0,60.0
2023-10-18,Ciprofloxacin 500mg,21,5.5,115.5
2023-10-18,Aspirin 325mg,4,0.8,3.2
2023-10-18,Vitamin B Complex,2,2.5,5.0
2023-10-19,Oseltamivir 75mg,17,12.0,204.0
2023-10-19,Paracetamol 500mg,77,1.5,115.5
2023-10-19,Cough Syrup,31,3.0,93.0
2023-10-19,Ibuprofen 200mg,66,1.0,66.0
2023-10-19,Artemether IV,27,15.0,405.0
2023-10-19,Quinine 500mg,16,8.0,128.0
2023-10-19,Platelet Support,14,25.0,350.0
2023-10-19,Vitamin C,39,0.8,31.200000000000003
2023-10-19,Amoxicillin 250mg,23,4.0,92.0
